,Job_id,Salary,experi,machin,model,product,senior,python,analyt,statist,market,research,nlp,sql,deep,aw,vision,fintech,recommend,java,social,financ
63,40817656,175500.0,0.02267548089129843,0.03627268128912748,0.0752105301418356,0.0376052650709178,0.04566496285331162,0.0325658164688405,0.0,0.0,0.0,0.0,0.0,0.04685604798834885,0.0,0.0,0.0,0.07978997359142184,0.0,0.0,0.0,0.0
64,40991993,55000.0,0.09353114951865477,0.037404119380746975,0.03877826987327958,0.27144788911295703,0.0,0.1007448837781774,0.037214793773505644,0.04403427978659835,0.13950183742709318,0.0,0.0,0.14495282540843296,0.0,0.0,0.0,0.08227882779911198,0.07256642799299805,0.0,0.07356606485513867,0.0
65,41140887,65000.0,0.1299716756123828,0.04158166425401767,0.12932786748502229,0.12932786748502229,0.0,0.037332251116797936,0.0,0.0,0.0,0.10673061078407525,0.39296292600993016,0.0,0.0657999767258082,0.0646622246534431,0.07859258520198603,0.0,0.0,0.0,0.0,0.0
66,40786323,67500.0,0.05587700047782305,0.04469163497437168,0.046333513816297606,0.0,0.11252776350835557,0.04012440025226519,0.08893084539924383,0.05261356211997808,0.0,0.0573565967515688,0.0,0.05773141986238044,0.0,0.0,0.0,0.0,0.0,0.09046871644370685,0.0,0.0
67,40794079,35000.0,0.12755939334642408,0.0680165100278695,0.0,0.0,0.0,0.061065603746326434,0.06767223599397551,0.0,0.0,0.0,0.0,0.0,0.10763120854096375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,40865646,65000.0,0.03703067004599793,0.059235863571774024,0.061412067488625106,0.0,0.0,0.053182290166949774,0.0,0.06973586420705556,0.0,0.0,0.11196039740828917,0.0,0.0,0.0,0.0,0.5212107649150971,0.11492143377921045,0.0,0.0,0.0
69,40794177,65000.0,0.09475665471536897,0.06063073948448756,0.03142909413817368,0.0,0.0,0.027217308787891352,0.0,0.0,0.0,0.0,0.5729841078130482,0.0,0.1439156411312596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,40789305,70000.0,0.025145053315217224,0.08044623258693463,0.041700830940435175,0.041700830940435175,0.0,0.03611253914693422,0.08003904396474672,0.0,0.0,0.0,0.0,0.05195911083233231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,40981704,60000.0,0.08073104031254962,0.06457043423763821,0.0,0.06694261931991463,0.0,0.05797169759618955,0.0,0.0760160274920374,0.0,0.0,0.12204315160041937,0.0834103037807183,0.10217804280408055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,40935508,65000.0,0.04614074051368339,0.0,0.07652030781192148,0.03826015390596074,0.04646020985579618,0.0,0.07343513478067905,0.0,0.09175863677546625,0.0,0.0,0.047672037521302224,0.05839848639342055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,40875874,82500.0,0.034180836249934135,0.054677146007760885,0.0,0.2267434880320735,0.34417497585406054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08502656067262472,0.0,0.0,0.0,0.0,0.0,0.0
74,40943707,40000.0,0.06097565975236967,0.0,0.1516840497575874,0.0,0.0,0.0,0.0,0.0,0.06063018661027832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,40867821,80000.0,0.03903416725021093,0.15610186117339755,0.06473468912538098,0.0,0.0,0.0560596501912425,0.031062346433524745,0.0735088342559006,0.0,0.0,0.0,0.04032961467562481,0.0,0.04854973362466865,0.0,0.0,0.0,0.0,0.0,0.0
76,40790980,55000.0,0.0,0.026253613284151277,0.0,0.05443623418684558,0.0,0.023570641084971453,0.0,0.0309072629406303,0.03263835956104705,0.0,0.0,0.0,0.04154444450593656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,41145173,35000.0,0.09775776392487576,0.11728316473363679,0.20265317871085808,0.04053063574217162,0.04921730965323574,0.035099160781231896,0.03889650713100341,0.09204832294126013,0.0,0.0,0.0,0.050501051109520356,0.0,0.0,0.0,0.0,0.07584565968791089,0.0,0.0,0.0
78,40873131,,0.028389227145215353,0.04541263725428659,0.07062150635782087,0.04708100423854724,0.0,0.02038586006919231,0.06777416330509309,0.053462367456025915,0.028228380742843763,0.0,0.0,0.02933139534824165,0.0,0.035309819904073135,0.0,0.0,0.0,0.0,0.04465857067084647,0.0
79,40816148,87500.0,0.07641935780716202,0.26893617168974493,0.02534693945997353,0.0,0.18467632870589107,0.04390043665128529,0.0,0.0,0.0,0.03137716235501129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,40876162,67500.0,0.0,0.041249319104485545,0.04276473433421127,0.04276473433421127,0.0,0.037033869779678076,0.0,0.0,0.05128094536965333,0.0,0.2338932809258558,0.0,0.19582219368011475,0.0,0.0,0.0,0.0,0.0,0.16225753391391795,0.0
81,40876234,65000.0,0.13786355068229922,0.0,0.0,0.0,0.0,0.04949882993424538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14811465298133114
82,40944986,65000.0,0.0,0.0,0.15885289355696847,0.052950964518989486,0.0,0.04585505218807944,0.0,0.06012794263949536,0.06349567139942418,0.0,0.0,0.06597674367810473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,40877227,149500.0,0.03879180809752656,0.06205305627236045,0.12866551612120014,0.0,0.0,0.0,0.0,0.07305242542127946,0.15428809288524264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,40892133,,0.014428818253437939,0.06924288773340281,0.02392890971890479,0.02392890971890479,0.0,0.06216665252078929,0.0,0.13586118062948443,0.08608240863562622,0.05924354586589345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,40477772,,0.0692507044596057,0.0,0.0,0.0492197675674799,0.0,0.01420795655624948,0.0314902049625443,0.0,0.0,0.06092951144967736,0.0,0.020442561139315554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,40975030,60000.0,0.11760231204930513,0.06270725053606126,0.0,0.06501098607738903,0.0,0.05629892083095281,0.0,0.07382258051968868,0.0,0.0,0.11852158923777319,0.08100349452842387,0.0992296893314842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,40965108,60000.0,0.11760231204930513,0.06270725053606126,0.0,0.06501098607738903,0.0,0.05629892083095281,0.0,0.07382258051968868,0.0,0.0,0.11852158923777319,0.08100349452842387,0.0992296893314842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,40974012,169000.0,0.07128120405215756,0.0,0.0,0.17732029052474527,0.07177474098091138,0.05118591795182894,0.056723675959935355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,40836484,60000.0,0.03198988182230488,0.15351720125096854,0.05305236926537461,0.0,0.0,0.13782860331992158,0.0,0.06024309179361192,0.06361726998621674,0.0,0.0,0.06610309368930416,0.08097662315467113,0.15915290122134107,0.0,0.0,0.0,0.0,0.0,0.0
90,40921474,149500.0,0.035559337886487664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21502379494626844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,40945493,110500.0,0.029094291900494413,0.0,0.09650058265256924,0.0,0.0,0.08356862417731241,0.0,0.0,0.0,0.0,0.0,0.060119718916291275,0.0,0.07237352408278803,0.0,0.0,0.0,0.0,0.0,0.0
92,41004106,,0.06476442788760454,0.059199990708686374,0.06137487673025489,0.0,0.0,0.013287520827375523,0.014725085646256542,0.03484681630510638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,40790152,60000.0,0.0,0.0,0.08599732960305231,0.0,0.0,0.02482430095344301,0.05502003908732095,0.0,0.03437430731940134,0.0,0.0,0.0,0.0,0.0,0.0,0.060822375492901294,0.0,0.05597149439619328,0.0,0.07428140677482044
94,40710743,39500.0,0.05682295167447626,0.03029881815041185,0.0,0.06282386894973216,0.0,0.027202448676019023,0.030145456909992596,0.3210255960985734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,40917006,68707.5,0.0,0.0,0.048669075222195886,0.0,0.11820001842483288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,40783124,30500.0,0.022881221713520274,0.036601793218810075,0.0,0.0,0.0,0.032861295003066254,0.0,0.08617947060226254,0.04550316463965682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,40991890,32500.0,0.03623142661700064,0.0,0.0,0.0,0.0,0.05203444175097018,0.115328001557612,0.06823073531892841,0.0,0.0,0.0,0.07486771603172432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,40935431,117000.0,0.15287784557150494,0.0,0.0,0.0,0.23090451221023695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,40830784,27500.0,0.0,0.0,0.0,0.0,0.0,0.03239040767600231,0.03589469648571788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,41145922,,0.031351700947788795,0.016717179550351177,0.0,0.017331334378567643,0.0,0.0,0.049897690394059536,0.039360849753991095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,40989960,,0.04517459272966249,0.0,0.0,0.024972679259643523,0.030324915104007664,0.0,0.0,0.0,0.0,0.15456931453338396,0.0,0.0,0.0,0.0,0.09105542961169,0.0,0.0,0.0,0.047375546872641845,0.0
102,41046467,,0.08096030219957027,0.051803042287555244,0.026853089811248676,0.0,0.0,0.02325453078884712,0.0,0.0,0.0,0.0,0.0,0.06691773944198931,0.0,0.0,0.0,0.0,0.0,0.05243212456113639,0.0,0.0
103,41027638,,0.04517459272966249,0.0,0.0,0.024972679259643523,0.030324915104007664,0.0,0.0,0.0,0.0,0.15456931453338396,0.0,0.0,0.0,0.0,0.09105542961169,0.0,0.0,0.0,0.047375546872641845,0.0
104,40981809,70000.0,0.14990222296019984,0.11989504399118624,0.2485994831228184,0.024859948312281843,0.030188023248200194,0.02152848843468803,0.07157290817910353,0.11291787106961114,0.0,0.0,0.0,0.030975421364839238,0.0,0.03728893688348924,0.09064438982153264,0.0,0.04652083899070263,0.0,0.0,0.0
105,40966097,62500.0,0.07420270736429081,0.19782977392467493,0.08203905333667265,0.0,0.0,0.03552253586301198,0.039365686778636284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,40848210,57500.0,0.042596228732572225,0.3747632475748528,0.035321025388363875,0.0,0.042891156577643225,0.09176305723037737,0.033896939703399694,0.04010844009759376,0.0,0.0,0.0,0.044009892164668454,0.05391233986182873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,41012081,70000.0,0.14990222296019984,0.11989504399118624,0.2485994831228184,0.024859948312281843,0.030188023248200194,0.02152848843468803,0.07157290817910353,0.11291787106961114,0.0,0.0,0.0,0.030975421364839238,0.0,0.03728893688348924,0.09064438982153264,0.0,0.04652083899070263,0.0,0.0,0.0
108,40966030,85000.0,0.09190996572998959,0.18377895215321946,0.11431836794897574,0.0,0.13881949817389702,0.03299955456257658,0.03656974642110363,0.0,0.0,0.0,0.0,0.0,0.0,0.05715767323842814,0.0,0.0,0.0,0.0,0.0,0.0
109,40875839,143000.0,0.01885833121398695,0.0,0.0,0.0,0.11393341536928035,0.0,0.0,0.0,0.0,0.07743076325490786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,40983868,,0.05525392335571026,0.0,0.0,0.04581685486540261,0.0,0.0,0.0,0.0,0.0,0.1985095729574247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
